filename,lat,lon,alt
IOlOnUfnOljgAn9JWPrGwQ_view6.jpg,-12.13829249956449,-77.02078172735348,100.0
IOlOnUfnOljgAn9JWPrGwQ_view7.jpg,-12.13829249956449,-77.02078172735348,100.0
Iu9gSUXP-XqodFmQDozkBA_view0.jpg,-12.13815881549032,-77.02078928368765,100.0
Iu9gSUXP-XqodFmQDozkBA_view1.jpg,-12.13815881549032,-77.02078928368765,100.0
Iu9gSUXP-XqodFmQDozkBA_view2.jpg,-12.13815881549032,-77.02078928368765,100.0
Iu9gSUXP-XqodFmQDozkBA_view3.jpg,-12.13815881549032,-77.02078928368765,100.0
Iu9gSUXP-XqodFmQDozkBA_view4.jpg,-12.13815881549032,-77.02078928368765,100.0
Iu9gSUXP-XqodFmQDozkBA_view5.jpg,-12.13815881549032,-77.02078928368765,100.0
Iu9gSUXP-XqodFmQDozkBA_view6.jpg,-12.13815881549032,-77.02078928368765,100.0
Iu9gSUXP-XqodFmQDozkBA_view7.jpg,-12.13815881549032,-77.02078928368765,100.0
ormr0dYWSxJ9S7thtdFFFg_view0.jpg,-12.13811080698572,-77.0207929739902,100.0
ormr0dYWSxJ9S7thtdFFFg_view1.jpg,-12.13811080698572,-77.0207929739902,100.0
ormr0dYWSxJ9S7thtdFFFg_view2.jpg,-12.13811080698572,-77.0207929739902,100.0
ormr0dYWSxJ9S7thtdFFFg_view3.jpg,-12.13811080698572,-77.0207929739902,100.0
ormr0dYWSxJ9S7thtdFFFg_view4.jpg,-12.13811080698572,-77.0207929739902,100.0
ormr0dYWSxJ9S7thtdFFFg_view5.jpg,-12.13811080698572,-77.0207929739902,100.0
ormr0dYWSxJ9S7thtdFFFg_view6.jpg,-12.13811080698572,-77.0207929739902,100.0
ormr0dYWSxJ9S7thtdFFFg_view7.jpg,-12.13811080698572,-77.0207929739902,100.0
7m8tp9z_k8-ujUK6aisxhw_view0.jpg,-12.13801471510346,-77.02079877303684,100.0
7m8tp9z_k8-ujUK6aisxhw_view1.jpg,-12.13801471510346,-77.02079877303684,100.0
7m8tp9z_k8-ujUK6aisxhw_view2.jpg,-12.13801471510346,-77.02079877303684,100.0
7m8tp9z_k8-ujUK6aisxhw_view3.jpg,-12.13801471510346,-77.02079877303684,100.0
7m8tp9z_k8-ujUK6aisxhw_view4.jpg,-12.13801471510346,-77.02079877303684,100.0
7m8tp9z_k8-ujUK6aisxhw_view5.jpg,-12.13801471510346,-77.02079877303684,100.0
7m8tp9z_k8-ujUK6aisxhw_view6.jpg,-12.13801471510346,-77.02079877303684,100.0
7m8tp9z_k8-ujUK6aisxhw_view7.jpg,-12.13801471510346,-77.02079877303684,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view0.jpg,-12.13792480513151,-77.0208142371599,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view1.jpg,-12.13792480513151,-77.0208142371599,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view2.jpg,-12.13792480513151,-77.0208142371599,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view3.jpg,-12.13792480513151,-77.0208142371599,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view4.jpg,-12.13792480513151,-77.0208142371599,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view5.jpg,-12.13792480513151,-77.0208142371599,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view6.jpg,-12.13792480513151,-77.0208142371599,100.0
BCVtHRqJBhZK0hBl2XmRAQ_view7.jpg,-12.13792480513151,-77.0208142371599,100.0
05K9S2l7UDa75hTKhBZEww_view0.jpg,-12.13783367837335,-77.02082926195936,100.0
05K9S2l7UDa75hTKhBZEww_view1.jpg,-12.13783367837335,-77.02082926195936,100.0
05K9S2l7UDa75hTKhBZEww_view2.jpg,-12.13783367837335,-77.02082926195936,100.0
05K9S2l7UDa75hTKhBZEww_view3.jpg,-12.13783367837335,-77.02082926195936,100.0
05K9S2l7UDa75hTKhBZEww_view4.jpg,-12.13783367837335,-77.02082926195936,100.0
05K9S2l7UDa75hTKhBZEww_view5.jpg,-12.13783367837335,-77.02082926195936,100.0
05K9S2l7UDa75hTKhBZEww_view6.jpg,-12.13783367837335,-77.02082926195936,100.0
05K9S2l7UDa75hTKhBZEww_view7.jpg,-12.13783367837335,-77.02082926195936,100.0
Ona89of2B_MopkpgKx19bA_view0.jpg,-12.13774388925936,-77.02084727414342,100.0
Ona89of2B_MopkpgKx19bA_view1.jpg,-12.13774388925936,-77.02084727414342,100.0
Ona89of2B_MopkpgKx19bA_view2.jpg,-12.13774388925936,-77.02084727414342,100.0
Ona89of2B_MopkpgKx19bA_view3.jpg,-12.13774388925936,-77.02084727414342,100.0
Ona89of2B_MopkpgKx19bA_view4.jpg,-12.13774388925936,-77.02084727414342,100.0
Ona89of2B_MopkpgKx19bA_view5.jpg,-12.13774388925936,-77.02084727414342,100.0
Ona89of2B_MopkpgKx19bA_view6.jpg,-12.13774388925936,-77.02084727414342,100.0
Ona89of2B_MopkpgKx19bA_view7.jpg,-12.13774388925936,-77.02084727414342,100.0
q_SG7CM7OhcO-WY8oWyxMA_view0.jpg,-12.13765161618696,-77.02087055818222,100.0
q_SG7CM7OhcO-WY8oWyxMA_view1.jpg,-12.13765161618696,-77.02087055818222,100.0
q_SG7CM7OhcO-WY8oWyxMA_view2.jpg,-12.13765161618696,-77.02087055818222,100.0
q_SG7CM7OhcO-WY8oWyxMA_view3.jpg,-12.13765161618696,-77.02087055818222,100.0
q_SG7CM7OhcO-WY8oWyxMA_view4.jpg,-12.13765161618696,-77.02087055818222,100.0
q_SG7CM7OhcO-WY8oWyxMA_view5.jpg,-12.13765161618696,-77.02087055818222,100.0
q_SG7CM7OhcO-WY8oWyxMA_view6.jpg,-12.13765161618696,-77.02087055818222,100.0
q_SG7CM7OhcO-WY8oWyxMA_view7.jpg,-12.13765161618696,-77.02087055818222,100.0
pOnAdF65sVKejiWwAmimBA_view0.jpg,-12.13756163533935,-77.02089173347403,100.0
pOnAdF65sVKejiWwAmimBA_view1.jpg,-12.13756163533935,-77.02089173347403,100.0
pOnAdF65sVKejiWwAmimBA_view2.jpg,-12.13756163533935,-77.02089173347403,100.0
pOnAdF65sVKejiWwAmimBA_view3.jpg,-12.13756163533935,-77.02089173347403,100.0
pOnAdF65sVKejiWwAmimBA_view4.jpg,-12.13756163533935,-77.02089173347403,100.0
pOnAdF65sVKejiWwAmimBA_view5.jpg,-12.13756163533935,-77.02089173347403,100.0
pOnAdF65sVKejiWwAmimBA_view6.jpg,-12.13756163533935,-77.02089173347403,100.0
pOnAdF65sVKejiWwAmimBA_view7.jpg,-12.13756163533935,-77.02089173347403,100.0
ii1KwqtHw2DGQnY2QlGEeg_view0.jpg,-12.13751819002844,-77.02090157427229,100.0
ii1KwqtHw2DGQnY2QlGEeg_view1.jpg,-12.13751819002844,-77.02090157427229,100.0
ii1KwqtHw2DGQnY2QlGEeg_view2.jpg,-12.13751819002844,-77.02090157427229,100.0
ii1KwqtHw2DGQnY2QlGEeg_view3.jpg,-12.13751819002844,-77.02090157427229,100.0
ii1KwqtHw2DGQnY2QlGEeg_view4.jpg,-12.13751819002844,-77.02090157427229,100.0
ii1KwqtHw2DGQnY2QlGEeg_view5.jpg,-12.13751819002844,-77.02090157427229,100.0
ii1KwqtHw2DGQnY2QlGEeg_view6.jpg,-12.13751819002844,-77.02090157427229,100.0
ii1KwqtHw2DGQnY2QlGEeg_view7.jpg,-12.13751819002844,-77.02090157427229,100.0
